Transaction_ID,0,1,2,3,4
T03827,Elsheskin Day Rejuvenation,SK-II Skin Power Cream 50gr,Wardah Lightening Face Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03828,Innisfree Jeju Cherry Blossom Jelly Cream 50 mL,A'pieu Deep Clean Foam Cleanser ,JOYLAB Everyday is Sun-Day SPF 30 PA++ 50gr ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03829,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,HAPLE Sky Rose Moisturizer
T03830,SK-II Skin Power Cream 50gr,Wardah Lightening Face Toner,A'pieu Deep Clean Cleansing Oil,Elsheskin Day Rejuvenation,bio beauty lab acne treatment face oil
T03831,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03832,WESTCARE Rose Hydrating Toner,Bio Renew Foamy Cleanser 100g,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil
T03833,Wardah Lightening Face Toner,Elsheskin Day Rejuvenation,SK-II Skin Power Cream 50gr,A'pieu Deep Clean Cleansing Oil,bio beauty lab acne treatment face oil
T03834,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03835,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Dear Klairs Supple Preparation Facial Toner,JARTE BEAUTY CICA Care Ampoule 100ml,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03836,Bio Renew Foamy Cleanser 100g,Erha Acne Clarifying Gel,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil
T03837,Dear Klairs Supple Preparation Facial Toner,Elsheskin Night Rejuvenation,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03838,The Face Shop Green Natural Seed Anti Oxid Toner, DEAR ME BEAUTY Single Active Face Serum Retinol + Blueberry Extract ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03839,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,Shiseido Future Solution LX Universal Defense E,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03840,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03841,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03842,Nature Republic Bee Venom Toner,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03843,A'pieu Deep Clean Cleansing Oil,Elsheskin Day Rejuvenation,Wardah Lightening Face Toner,SK-II Skin Power Cream 50gr,bio beauty lab acne treatment face oil
T03844,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,WESTCARE Rose Hydrating Toner,AZARINE Anti Acne & Brightening Serum 20ml
T03845,HAPLE Grapeseed Oil,Neogen Bio Peel Gauze Pad Wine,COSRX AC Collection Lightweight Soothing Moisturizer,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03846,SK-II Skin Power Cream 50gr,A'pieu Deep Clean Cleansing Oil,Elsheskin Day Rejuvenation,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03847,SK-II Skin Power Cream 50gr,Elsheskin Day Rejuvenation,A'pieu Deep Clean Cleansing Oil,Wardah Lightening Face Toner,27% HERBORIST Rose Water (Air Mawar)
T03848,The Body Shop Carrot Energising Face Cleanser Face Wash,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03849,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03850,BANANA BOAT Deep Tanning Oil SPF2,Shiseido Future Solution LX Universal Defense E,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03851,Wardah Crystal Secret Brightening Day Cream,Innisfree Intensive Leisure Sun Stick SPF50+ PA++++ 18 g,Innisfree Retinol Cica Moisture Recovery Serum 30ml,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03852,Dear Klairs Supple Preparation Facial Toner,Elsheskin Night Rejuvenation,Scarlett Whitening Scarlett Whitening Acne Day Cream ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03853,Elsheskin Day Rejuvenation,A'pieu Deep Clean Cleansing Oil,SK-II Skin Power Cream 50gr,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03854,Dear Klairs Supple Preparation Facial Toner,HADA LABO Gokujyun Ultimate Moisturizing Lotion,AVOSKIN Miraculous Retinol Toner 20mL,Elsheskin Night Rejuvenation,bio beauty lab acne treatment face oil
T03855,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03856,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03857,Nature Republic Bee Venom Toner,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03858,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03859,Bio Renew Foamy Cleanser 100g,Whitelab Exfoliating Toner,WESTCARE Rose Hydrating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03860,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03861,Dew It Dew It On The Go - Sunscreen Mist ,ESTEE LAUDER Advanced Night Repair SYNCHRONIZED Multi Recovery Complex 50 ml,Tulus Hyalutonic,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03862,SKIN GAME Skin Barricade,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,DEW IT On The Go - Sunscreen Mist,bio beauty lab acne treatment face oil
T03863,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03864,HANASUI Serum Anti Acne ,Mediheal Tea Tree Biome Blemish Cica Toner,Nature Republic CALENDULA RELIEF TONER,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03865,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Mediheal Milk Brightening Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03866,BLOOMKA Bakuchiol + Vitamin B3 Facial Treatment Serum,BHUMI G-Alpine Hydralock Moisturizer 45gr,essenHerb EssenHerb Bulgarian Rose Toner,Wardah UV Shield Light Matte Sun Stick SPF 50 PA++++,bio beauty lab acne treatment face oil
T03867,AVOSKIN Miraculous Retinol Toner 20mL,HADA LABO Gokujyun Ultimate Moisturizing Lotion,KLAIRS Supple Preparation Facial Toner 180ml,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03868,Benton Honest Cleansing Foam,Benton Tea Tree Cleansing Water,Wardah Hydra Rose Petal Infused Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03869,SKIN GAME Skin Barricade,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03870,LACOCO 2% Bakuchiol Day Cream,GLOWINC POTION MAINTAIN+ Nutrient Skin Essence Toner,Benton Deep Green Tea Cleansing Foam ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03871,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03872,Dear Klairs Supple Preparation Facial Toner,AVOSKIN Miraculous Retinol Toner 20mL,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03873,Dear Klairs Supple Preparation Facial Toner,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Elsheskin Night Rejuvenation,AVOSKIN Miraculous Retinol Toner 20mL,HANASUI Serum Anti Acne 
T03874,BHUMI Beneath Dear Doris Essence Toner ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03875,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03876,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03877,Elsheskin Night Rejuvenation,HADA LABO Gokujyun Ultimate Moisturizing Lotion,AVOSKIN Miraculous Retinol Toner 20mL,Dear Klairs Supple Preparation Facial Toner,KALEY SKINCARE Pineapple-c Brightening Essense Serum
T03878,SK-II Skin Power Cream 50gr,Wardah Lightening Face Toner,A'pieu Deep Clean Cleansing Oil,Elsheskin Day Rejuvenation,Wardah Hydra Rose Petal Infused Toner
T03879,Whitelab Exfoliating Toner,Erha Acne Clarifying Gel,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03880,SK-II Skin Power Cream 50gr,A'pieu Deep Clean Cleansing Oil,Wardah Lightening Face Toner,NARUKO Raw Job’s Tears Brightening Toner,bio beauty lab acne treatment face oil
T03881,SKEYNDOR Uniqcure Brightening Glow Concentrate,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03882,Elsheskin Night Rejuvenation,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Dear Klairs Supple Preparation Facial Toner,AVOSKIN Miraculous Retinol Toner 20mL,bio beauty lab acne treatment face oil
T03883,Shiseido Future Solution LX Universal Defense E,SKIN GAME Skin Barricade,BANANA BOAT Deep Tanning Oil SPF2,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03884,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,VOTRE PEAU Maharis Clinic Vit.C Serum 30ml (Blue Bottle),FOR SKINS SAKE Vitamin C Serum
T03885,Dear Klairs Supple Preparation Facial Toner,HADA LABO Gokujyun Ultimate Moisturizing Lotion,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03886,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,Erha Acne Clarifying Gel,WESTCARE Rose Hydrating Toner,bio beauty lab acne treatment face oil
T03887,WESTCARE Rose Hydrating Toner,Bio Renew Foamy Cleanser 100g,White Aqua Pore Cleanse Micellar Foam,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03888,QUESELLA Facial Treatment Cleanser 100ml,DEAR ME BEAUTY Single Active Face Serum Hyaluronic Acid + Pomegranate Extract ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03889,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Elsheskin Night Rejuvenation,Dear Klairs Supple Preparation Facial Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03890,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,Erha Perfect Shield Normal to Dry Skin SPF 30/PA++,SENKA Perfect Whip Sakura,bio beauty lab acne treatment face oil
T03891,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Elsheskin Night Rejuvenation,DEAR ME BEAUTY Single Active Face Serum Hyaluronic Acid + Pomegranate Extract ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03892,Bio Renew Foamy Cleanser 100g,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03893,ELSHE SKIN Hydra Boost Oil Free Moisturizer,Erha Perfect Shield Normal to Dry Skin SPF 30/PA++,A'pieu Deep Clean Foam Cleanser (Pore),Momopuri Gel Cream,bio beauty lab acne treatment face oil
T03894,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03895,Whitelab Exfoliating Toner,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,AZARINE CBD Hydraoxidant Ampoule
T03896,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Dear Klairs Supple Preparation Facial Toner,Elsheskin Night Rejuvenation,AZARINE Anti Acne & Brightening Serum 20ml,bio beauty lab acne treatment face oil
T03897,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Dear Klairs Supple Preparation Facial Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03898,Bio Renew Foamy Cleanser 100g,Erha Acne Clarifying Gel,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,TRILOGY Certified Organic Rosehip Oil 
T03899,CETAPHIL Healthy Radiance Brightness Refresh Toner 150ml ,Hale Stay Toned. Balancing Essence Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03900,Some By Mi Galactomyces Pure Vitamin C Glow Toner ,Somethinc Glow Maker AHA BHA PHA Clarifying Treatment Toner - ANNIVERSARY EDITION,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03901,SKIN GAME Skin Barricade,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,AZARINE Anti Acne & Brightening Serum 20ml,bio beauty lab acne treatment face oil
T03902,Wardah Lightening Face Toner,SK-II Skin Power Cream 50gr,Elsheskin Day Rejuvenation,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03903,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03904,Elsheskin Night Rejuvenation,AVOSKIN Miraculous Retinol Toner 20mL,Dear Klairs Supple Preparation Facial Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03905,Bio Renew Foamy Cleanser 100g,Whitelab Exfoliating Toner,WESTCARE Rose Hydrating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03906,Bio Renew Foamy Cleanser 100g,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,Erha Acne Clarifying Gel,bio beauty lab acne treatment face oil
T03907,Shiseido Future Solution LX Universal Defense E,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03908,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03909,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,bio beauty lab acne treatment face oil
T03910,Elsheskin Night Rejuvenation,Dear Klairs Supple Preparation Facial Toner,HADA LABO Gokujyun Ultimate Moisturizing Lotion,KIEHLS Rare Earth Pore Refining Tonic (250ml),bio beauty lab acne treatment face oil
T03911,SK-II Skin Power Cream 50gr,Wardah Lightening Face Toner,Elsheskin Day Rejuvenation,Innisfree Retinol Cica Moisture Recovery Serum 30ml,bio beauty lab acne treatment face oil
T03912,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,Erha Acne Clarifying Gel,Innisfree Olive Real Skin 200ml
T03913,Shiseido Future Solution LX Universal Defense E,SKIN GAME Skin Barricade,BANANA BOAT Deep Tanning Oil SPF2,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03914,BANANA BOAT Deep Tanning Oil SPF4,Emina Ms Pimple Acne Solution Moisturizing Gel,BHUMI Beneath Cloud Nine Essence Toner,Make P:rem Safe me. Relief essence toner,bio beauty lab acne treatment face oil
T03915,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Dear Klairs Supple Preparation Facial Toner,Elsheskin Night Rejuvenation,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03916,Elsheskin Day Rejuvenation,A'pieu Deep Clean Cleansing Oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03917, DEAR ME BEAUTY Single Active Face Serum 10% Cica + Watermelon Extract ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T03918,Mediheal Milk Brightening Serum,Nature Republic Bee Venom Toner,Sulwhasoo Snowise Brightening UV Protector SPF50 + ,Wardah Acnederm Pure Refining Toner,bio beauty lab acne treatment face oil
